,tome,chapitre,section,id,count,gender,number,mentions,agent,patient,mod,poss,action,affect_emotion,body_parts,capability_obligation,cognition,communication,environment,existence_state,human_relations,motion,not_a_valid_character_attribute,perception,personality_traits,physical_objects,physical_traits,possession,sociological
2691,TOME_I,CHAPITRE_V,XI,3,"{'occurrence': 39, 'mention_ratio': 0.08940000000000001}","{'ratio': 0.4103, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.9487000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'son ami bolkonsky', 'c': 1}, {'n': 'du prince andré', 'c': 1}, {'n': 'le prince andré', 'c': 1}, {'n': 'besoukhow', 'c': 1}], 'common': [{'n': 'son ami', 'c': 5}, {'n': 'le prince', 'c': 4}, {'n': 'du prince', 'c': 1}, {'n': 'cet ami', 'c': 1}, {'n': 'au paysan , à la femme avec enfants', 'c': 1}], 'pronoun': [{'n': 'son', 'c': 4}, {'n': 'ses', 'c': 4}, {'n': 'je', 'c': 3}, {'n': ""l'"", 'c': 2}, {'n': ""j'"", 'c': 1}, {'n': 'dont', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': '-moi', 'c': 1}, {'n': 'mon', 'c': 1}, {'n': 'ce dernier,—qui', 'c': 1}, {'n': 'le', 'c': 1}, {'n': 'moi', 'c': 1}, {'n': 'ma', 'c': 1}, {'n': 'lequel', 'c': 1}]}","[{'w': 'être', 'i': 265}, {'w': 'dire', 'i': 481}, {'w': 'ajouter', 'i': 950}, {'w': 'achever', 'i': 1014}, {'w': 'reprendre', 'i': 1071}, {'w': 'retourne', 'i': 1112}, {'w': 'faire', 'i': 1126}, {'w': 'dire', 'i': 1284}, {'w': 'reprendre', 'i': 1477}]","[{'w': 'entourer', 'i': 337}, {'w': 'embrasser', 'i': 460}, {'w': 'examiner', 'i': 465}, {'w': 'quitter', 'i': 492}, {'w': 'voir', 'i': 1078}]",[],"[{'w': 'menin', 'i': 292}, {'w': 'accueil', 'i': 512}, {'w': 'lèvre', 'i': 518}, {'w': 'effort', 'i': 522}, {'w': 'oeil', 'i': 527}, {'w': 'oeil', 'i': 533}, {'w': 'regard', 'i': 552}, {'w': 'front', 'i': 558}, {'w': 'esprit', 'i': 565}, {'w': 'visage', 'i': 575}, {'w': 'construction', 'i': 1218}, {'w': 'mariage', 'i': 1270}]",1,2,6,0,1,5,0,0,2,3,2,2,0,1,0,1,0
2692,TOME_I,CHAPITRE_V,XI,4,"{'occurrence': 31, 'mention_ratio': 0.0711}","{'ratio': 0.6129, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.9355, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'vieux menin du prince andré', 'c': 1}, {'n': 'antoine', 'c': 1}], 'common': [{'n': 'un paysan', 'c': 1}, {'n': 'son maréchal', 'c': 1}, {'n': ""l' empereur lui-même"", 'c': 1}], 'pronoun': [{'n': 'il', 'c': 8}, {'n': 'le', 'c': 7}, {'n': 'lui', 'c': 6}, {'n': 'qui', 'c': 1}, {'n': 'sa', 'c': 1}, {'n': ""l'"", 'c': 1}, {'n': 'son', 'c': 1}, {'n': 'siens', 'c': 1}]}","[{'w': 'aider', 'i': 299}, {'w': 'entrer', 'i': 309}, {'w': 'passer', 'i': 2379}, {'w': 'faire', 'i': 2425}, {'w': 'aller', 'i': 2539}, {'w': 'mourir', 'i': 2561}, {'w': 'avoir', 'i': 2599}, {'w': 'mourir', 'i': 2606}, {'w': 'voir', 'i': 2618}, {'w': 'avoir', 'i': 2702}]","[{'w': 'indiquer', 'i': 2375}, {'w': 'vouloir', 'i': 2386}, {'w': 'tirer', 'i': 2388}, {'w': 'priver', 'i': 2421}, {'w': 'rendre', 'i': 2432}, {'w': 'saigner', 'i': 2610}, {'w': 'guérir', 'i': 2614}, {'w': 'laisser', 'i': 2639}, {'w': 'considérer', 'i': 2664}, {'w': 'guérir', 'i': 2693}]","[{'w': 'vieux', 'i': 291}]","[{'w': 'bestialité', 'i': 2391}, {'w': 'coup', 'i': 2601}, {'w': 'charge', 'i': 2625}, {'w': 'général', 'i': 3268}]",6,1,0,0,2,1,0,5,0,4,2,0,2,0,0,0,2
2693,TOME_I,CHAPITRE_V,XI,5,"{'occurrence': 24, 'mention_ratio': 0.055}","{'ratio': 0.0417, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'vous', 'c': 5}, {'n': 'je', 'c': 3}, {'n': 'tu', 'c': 3}, {'n': 'votre', 'c': 2}, {'n': 'toi', 'c': 2}, {'n': 'moi', 'c': 2}, {'n': ""j'"", 'c': 2}, {'n': 'mon', 'c': 2}, {'n': 'vous - même', 'c': 1}, {'n': 'ton', 'c': 1}]}","[{'w': 'penser', 'i': 1715}, {'w': 'dire', 'i': 1720}, {'w': 'aller', 'i': 1741}, {'w': 'avoir', 'i': 1768}, {'w': 'voir', 'i': 1776}, {'w': 'dire', 'i': 1782}, {'w': 'vivre', 'i': 1816}, {'w': 'voir', 'i': 1872}, {'w': 'appeler', 'i': 1940}]",[],"[{'w': 'calme', 'i': 1879}]","[{'w': 'avis', 'i': 1631}, {'w': 'avis', 'i': 1706}, {'w': 'raison', 'i': 1770}, {'w': 'existence', 'i': 1786}, {'w': 'existence', 'i': 1861}]",2,6,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0
2694,TOME_I,CHAPITRE_V,XI,6,"{'occurrence': 18, 'mention_ratio': 0.0413}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.8333, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'tes paysans', 'c': 2}, {'n': 'les autres', 'c': 1}, {'n': ""cette grande source d' iniquité et"", 'c': 1}, {'n': 'ces pauvres gens', 'c': 1}, {'n': 'ces paysans', 'c': 1}, {'n': 'paysans', 'c': 1}], 'pronoun': [{'n': 'leur', 'c': 6}, {'n': 'qui', 'c': 2}, {'n': 'eux', 'c': 1}, {'n': 'les', 'c': 1}, {'n': 'eux - mêmes', 'c': 1}]}","[{'w': 'trouver', 'i': 3506}]","[{'w': 'instruire', 'i': 2022}]","[{'w': 'grand', 'i': 1946}, {'w': 'pauvre', 'i': 2024}, {'w': 'frère', 'i': 2033}]","[{'w': 'pouvoir', 'i': 3577}, {'w': 'malheur', 'i': 3657}]",1,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0
2695,TOME_I,CHAPITRE_V,XI,7,"{'occurrence': 16, 'mention_ratio': 0.0367}","{'ratio': 0.0625, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.875, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'je', 'c': 4}, {'n': ""j'"", 'c': 3}, {'n': 'vous', 'c': 2}, {'n': ""l'"", 'c': 2}, {'n': 'tu', 'c': 1}, {'n': 'ma', 'c': 1}, {'n': 'mon', 'c': 1}, {'n': 'lui', 'c': 1}]}","[{'w': 'troubler', 'i': 1290}, {'w': 'rougir', 'i': 1292}, {'w': 'ajouter', 'i': 1294}, {'w': 'raconter', 'i': 1301}, {'w': 'savoir', 'i': 1332}, {'w': 'savoir', 'i': 1353}, {'w': 'devoir', 'i': 1358}, {'w': 'remercier', 'i': 1366}, {'w': 'vivre', 'i': 1654}, {'w': 'perdre', 'i': 1662}, {'w': 'voir', 'i': 1674}, {'w': 'tâcher', 'i': 1679}, {'w': 'comprendre', 'i': 1689}]","[{'w': 'changer', 'i': 1493}, {'w': 'écouter', 'i': 1733}]",[],"[{'w': 'science', 'i': 1606}, {'w': 'existence', 'i': 1659}]",0,3,0,0,7,1,0,1,0,1,0,3,0,0,0,0,1
2696,TOME_I,CHAPITRE_V,XI,8,"{'occurrence': 13, 'mention_ratio': 0.0298}","{'ratio': 0.4615, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.9231, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 4}, {'n': 'il', 'c': 4}, {'n': 'qui', 'c': 1}, {'n': 'le', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': ""l'"", 'c': 1}]}","[{'w': 'trouver', 'i': 11}, {'w': 'mettre', 'i': 21}, {'w': 'voir', 'i': 41}, {'w': 'entrer', 'i': 348}]","[{'w': 'entrer', 'i': 309}, {'w': 'frapper', 'i': 505}]",[],"[{'w': 'retour', 'i': 3}, {'w': 'projet', 'i': 25}, {'w': 'ami', 'i': 33}, {'w': 'ami', 'i': 339}]",1,1,0,0,1,1,0,0,2,3,0,1,0,0,0,0,0
2697,TOME_I,CHAPITRE_V,XI,9,"{'occurrence': 9, 'mention_ratio': 0.0206}","{'ratio': 0.1111, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8889, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'lui', 'c': 3}, {'n': 'ses', 'c': 1}, {'n': 'vous', 'c': 1}, {'n': ""t'"", 'c': 1}, {'n': 'ton', 'c': 1}, {'n': 'moi', 'c': 1}]}",[],[],"[{'w': 'injuste', 'i': 1418}]","[{'w': 'explication', 'i': 1241}]",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2698,TOME_I,CHAPITRE_V,XI,10,"{'occurrence': 9, 'mention_ratio': 0.0206}","{'ratio': 0.1111, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.5556, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'votre', 'c': 3}, {'n': 'tu', 'c': 2}, {'n': 'mon', 'c': 1}, {'n': 'tes', 'c': 1}, {'n': 'vous', 'c': 1}]}","[{'w': 'rêver', 'i': 1969}, {'w': 'vouloir', 'i': 1977}]","[{'w': 'demander', 'i': 1893}]",[],"[{'w': 'fils', 'i': 1901}, {'w': 'sœur', 'i': 1904}, {'w': 'père', 'i': 1907}, {'w': 'moi', 'i': 1915}, {'w': 'paysan', 'i': 1964}]",0,0,0,0,2,1,0,0,3,0,2,0,0,0,0,0,0
2699,TOME_I,CHAPITRE_V,XI,11,"{'occurrence': 6, 'mention_ratio': 0.013800000000000002}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'nous', 'c': 3}, {'n': 'ils', 'c': 1}, {'n': '-nous', 'c': 1}, {'n': 'nous - mêmes', 'c': 1}]}","[{'w': 'partir', 'i': 1166}, {'w': 'aller', 'i': 1172}, {'w': 'sortir', 'i': 1180}, {'w': 'parler', 'i': 1183}, {'w': 'savoir', 'i': 1522}, {'w': 'savoir', 'i': 1540}]",[],[],[],0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0
2700,TOME_I,CHAPITRE_V,XI,12,"{'occurrence': 5, 'mention_ratio': 0.0115}","{'ratio': 0.2, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.4, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'vous', 'c': 2}, {'n': 'ses', 'c': 1}, {'n': 'vos', 'c': 1}]}",[],[],[],"[{'w': 'occupation', 'i': 671}, {'w': 'projet', 'i': 886}]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2701,TOME_I,CHAPITRE_V,XI,13,"{'occurrence': 5, 'mention_ratio': 0.0115}","{'ratio': 0.4, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ses', 'c': 1}, {'n': 'il', 'c': 1}, {'n': ""j'"", 'c': 1}, {'n': 'son', 'c': 1}]}","[{'w': 'montrer', 'i': 1205}, {'w': 'arrêter', 'i': 1235}, {'w': 'étonner', 'i': 1280}]",[],[],"[{'w': 'ami', 'i': 1286}]",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2702,TOME_I,CHAPITRE_V,XI,14,"{'occurrence': 5, 'mention_ratio': 0.0115}","{'ratio': 0.2, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'je', 'c': 3}, {'n': 'tu', 'c': 1}]}","[{'w': 'reprendre', 'i': 2270}, {'w': 'bâtir', 'i': 2276}, {'w': 'pler', 'i': 2281}, {'w': 'voir', 'i': 2323}, {'w': 'vouloir', 'i': 2326}]",[],[],[],1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
2703,TOME_I,CHAPITRE_V,XI,15,"{'occurrence': 5, 'mention_ratio': 0.0115}","{'ratio': 0.4, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'lui', 'c': 1}, {'n': 'son', 'c': 1}, {'n': '-il', 'c': 1}, {'n': 'je', 'c': 1}]}","[{'w': 'deviner', 'i': 3746}, {'w': 'dire', 'i': 3768}]",[],"[{'w': 'avis', 'i': 3777}]","[{'w': 'père', 'i': 3759}]",0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
2704,TOME_I,CHAPITRE_V,XI,16,"{'occurrence': 4, 'mention_ratio': 0.0092}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 2}, {'n': 'celui-ci', 'c': 1}]}","[{'w': 'parler', 'i': 701}]","[{'w': 'écouter', 'i': 694}]",[],"[{'w': 'passé', 'i': 710}, {'w': 'avenir', 'i': 714}]",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2705,TOME_I,CHAPITRE_V,XI,17,"{'occurrence': 4, 'mention_ratio': 0.0092}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 1}, {'n': 'il', 'c': 1}, {'n': 'ses', 'c': 1}]}","[{'w': 'entamer', 'i': 979}]",[],[],"[{'w': 'récit', 'i': 981}]",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2706,TOME_I,CHAPITRE_V,XI,18,"{'occurrence': 4, 'mention_ratio': 0.0092}","{'ratio': 0.75, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'le', 'c': 1}, {'n': 'son', 'c': 1}, {'n': 'il', 'c': 1}]}","[{'w': 'prendre', 'i': 1039}]","[{'w': 'railler', 'i': 1024}]",[],[],0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2707,TOME_I,CHAPITRE_V,XI,19,"{'occurrence': 4, 'mention_ratio': 0.0092}","{'ratio': 0.75, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.75, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'un misérable employé', 'c': 1}, {'n': ""ce scélérat d' employé"", 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}, {'n': 'le', 'c': 1}]}","[{'w': 'voler', 'i': 3372}]","[{'w': 'pendre', 'i': 3294}, {'w': 'voir', 'i': 3385}]","[{'w': 'misérable', 'i': 3296}]",[],2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2708,TOME_I,CHAPITRE_V,XI,20,"{'occurrence': 3, 'mention_ratio': 0.006900000000000001}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'du prince andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}, {'n': 'lui', 'c': 1}]}",[],[],"[{'w': 'convenable', 'i': 748}]","[{'w': 'expression', 'i': 679}]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2709,TOME_I,CHAPITRE_V,XI,21,"{'occurrence': 3, 'mention_ratio': 0.006900000000000001}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': '-il', 'c': 1}, {'n': 'il', 'c': 1}]}","[{'w': 'finir', 'i': 1058}, {'w': 'poursuivre', 'i': 1143}, {'w': 'sentir', 'i': 1158}]",[],[],[],0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2710,TOME_I,CHAPITRE_V,XI,22,"{'occurrence': 3, 'mention_ratio': 0.006900000000000001}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 1}, {'n': 'il', 'c': 1}]}","[{'w': 'dire', 'i': 1468}, {'w': 'arriver', 'i': 1486}]",[],[],"[{'w': 'ami', 'i': 1476}]",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2711,TOME_I,CHAPITRE_V,XI,23,"{'occurrence': 3, 'mention_ratio': 0.006900000000000001}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ma', 'c': 1}, {'n': ""j'"", 'c': 1}]}","[{'w': 'écouter', 'i': 1733}]",[],"[{'w': 'sûr', 'i': 1762}]","[{'w': 'sœur', 'i': 1747}]",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2712,TOME_I,CHAPITRE_V,XI,24,"{'occurrence': 3, 'mention_ratio': 0.006900000000000001}","{'ratio': 1.0, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'la princesse marie', 'c': 1}], 'common': [{'n': 'ma sœur', 'c': 1}, {'n': 'votre sœur', 'c': 1}], 'pronoun': []}",[],"[{'w': 'faire', 'i': 1742}]",[],[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2713,TOME_I,CHAPITRE_V,XI,25,"{'occurrence': 3, 'mention_ratio': 0.006900000000000001}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'nos', 'c': 1}, {'n': 'ils', 'c': 1}, {'n': 'les', 'c': 1}]}","[{'w': 'sortir', 'i': 2339}]","[{'w': 'saluer', 'i': 2382}]",[],"[{'w': 'frère', 'i': 2033}]",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2714,TOME_I,CHAPITRE_V,XI,26,"{'occurrence': 3, 'mention_ratio': 0.006900000000000001}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': ""la noblesse de l' endroit"", 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 2}]}","[{'w': 'faire', 'i': 2993}, {'w': 'comprendre', 'i': 3015}, {'w': 'désirer', 'i': 3034}]",[],[],[],0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2715,TOME_I,CHAPITRE_V,XI,27,"{'occurrence': 2, 'mention_ratio': 0.0046}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'leur', 'c': 1}, {'n': 'ils', 'c': 1}]}","[{'w': 'savoir', 'i': 625}]",[],[],"[{'w': 'entrevue', 'i': 345}]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2716,TOME_I,CHAPITRE_V,XI,28,"{'occurrence': 2, 'mention_ratio': 0.0046}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ses', 'c': 1}]}","[{'w': 'avancer', 'i': 438}, {'w': 'heurter', 'i': 443}]",[],[],"[{'w': 'lunette', 'i': 457}]",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2717,TOME_I,CHAPITRE_V,XI,29,"{'occurrence': 2, 'mention_ratio': 0.0046}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 1}]}",[],[],[],"[{'w': 'ami', 'i': 496}]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2718,TOME_I,CHAPITRE_V,XI,30,"{'occurrence': 2, 'mention_ratio': 0.0046}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'vouloir', 'i': 729}]",[],[],[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2719,TOME_I,CHAPITRE_V,XI,31,"{'occurrence': 2, 'mention_ratio': 0.0046}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'je', 'c': 1}]}","[{'w': 'dire', 'i': 1518}]",[],"[{'w': 'avis', 'i': 1706}]",[],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2720,TOME_I,CHAPITRE_V,XI,32,"{'occurrence': 2, 'mention_ratio': 0.0046}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le prince andré', 'c': 1}], 'common': [], 'pronoun': [{'n': 'je', 'c': 1}]}","[{'w': 'répondre', 'i': 1559}]",[],[],[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2721,TOME_I,CHAPITRE_V,XI,33,"{'occurrence': 2, 'mention_ratio': 0.0046}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [{'n': 'tes paysans de kiew', 'c': 1}], 'common': [], 'pronoun': [{'n': 'que', 'c': 1}]}",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,TOME_I,CHAPITRE_V,XI,34,"{'occurrence': 2, 'mention_ratio': 0.0046}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'je', 'c': 1}]}","[{'w': 'dire', 'i': 2808}, {'w': 'comprendre', 'i': 2813}]",[],[],[],0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
